Filename,Date,Selection,RMS,PeakFreq,PeakLev,Verified,used,ins_sm,out_sm,ins_med,out_med,ins_lg,out_lg,pins_sm,pins_med,pins_lg,pins_ovrll,begin_file_date,seln_num,View,Channel,Begin_Time,End_Time,Low_Freq,High_Freq,Begin_Date,Begin_Clock,End_Clock,Delta_Time_s,Behavior,Partial,Notes,Dep,Site_ID,DeltaHours,Hr_time,Hr_local,Begin_Hour_loc,Begin_Date_loc,Weekday
805568538.190714004652_sel03_S1.wav,190714004652,S1,122.187755,69,111.8604122,1,1,11,0,53,0,12,33,1,1,0.26666666666666666,1,2019-07-14,1,Spectrogram 1,1,9193.810761447,9467.70869498,0,7030,2019-07-14,05:50:05,05:54:39,273.8979,TransitA+Maneuver,n,NA,201906,WP,0.07608275,2019-07-13T19:50:05Z,2019-07-13T19:50:05Z,5,2019-07-14,Sunday
805568538.190714004652_sel06_S2.wav,190714004652,S2,121.0249153,71,108.5320042,1,1,16,0,60,2,0,49,1,0.967741935483871,0,0.9743589743589743,2019-07-14,2,Spectrogram 1,1,16648.706199647,16872.759708333,29,11054.2,2019-07-14,09:54:20,09:58:04,224.0535,TransitA+Maneuver,n,NA,201906,WP,0.06223708333333334,2019-07-13T23:54:20Z,2019-07-13T23:54:20Z,9,2019-07-14,Sunday
805568538.190714004652_sel07_S3.wav,190714004652,S3,122.7766706,65,116.4056073,1,1,6,0,41,0,29,12,1,1,0.7073170731707317,1,2019-07-14,3,Spectrogram 1,1,17616.001782021,17785.954488008,43.5,9942,2019-07-14,10:10:27,10:13:17,169.9527,TransitA+Maneuver,n,NA,201906,WP,0.04720908333333333,2019-07-14T00:10:27Z,2019-07-14T00:10:27Z,10,2019-07-14,Sunday
805568538.190714004652_sel09_S4.wav,190714004652,S4,120.5334921,69,113.0047081,1,1,10,0,49,0,17,28,1,1,0.37777777777777777,1,2019-07-14,4,Spectrogram 1,1,18003.209011875,18387.694381352,29,8549.3,2019-07-14,10:46:54,10:53:19,384.4854,TransitA+Maneuver,y,NA,201906,WP,0.10680150000000001,2019-07-14T00:46:54Z,2019-07-14T00:46:54Z,10,2019-07-14,Sunday
805568538.190714004652_sel14_S6.wav,190714004652,S6,124.9050599,80,105.4255336,1,1,21,0,54,16,0,40,1,0.7714285714285715,0,0.8241758241758241,2019-07-14,6,Spectrogram 1,1,19373.80763423,19628.809509049,27.4,9903.3,2019-07-14,11:09:45,11:14:00,255.0019,TransitA+Maneuver,n,NA,201906,WP,0.07083386111111112,2019-07-14T01:09:45Z,2019-07-14T01:09:45Z,11,2019-07-14,Sunday
805568538.190714004652_sel15_S7.wav,190714004652,S7,129.5645037,61,125.7255348,1,1,3,0,19,0,28,0,1,1,1,1,2019-07-14,7,Spectrogram 1,1,19891.6744319,20541.281769252,24.2,9942,2019-07-14,11:48:23,11:59:12,649.6073,TransitA+Maneuver,n,NA,201906,WP,0.18044647222222224,2019-07-14T01:48:23Z,2019-07-14T01:48:23Z,11,2019-07-14,Sunday
805568538.190715004652_sel01_S1.wav,190715004652,S1,124.1451461,60,119.3013605,1,1,4,0,34,0,37,0,1,1,1,1,2019-07-15,1,Spectrogram 1,1,16203.337821316,17947.76957794,19.3,9729.2,2019-07-15,09:46:54,10:15:59,1744.4318,TransitA+Maneuver,y,NA,201906,WP,0.4845643888888889,2019-07-14T23:46:54Z,2019-07-14T23:46:54Z,9,2019-07-15,Monday
805568538.190715004652_sel05_S2.wav,190715004652,S2,121.5956832,213,105.8993364,1,1,20,0,55,14,0,42,1,0.7971014492753623,0,0.8426966292134831,2019-07-15,2,Spectrogram 1,1,18003.360131638,18662.493903353,9.7,4922.6,2019-07-15,10:46:54,10:57:54,659.1338,TransitA+Maneuver,y,NA,201906,WP,0.1830927222222222,2019-07-15T00:46:54Z,2019-07-15T00:46:54Z,10,2019-07-15,Monday
805568538.190715004652_sel10_S3.wav,190715004652,S3,116.7376493,86,104.0312037,1,1,24,0,51,23,0,33,1,0.6891891891891891,0,0.7653061224489796,2019-07-15,3,Spectrogram 1,1,18846.996611414,19121.633681407,27.4,8974.9,2019-07-15,11:00:58,11:05:33,274.6371,TransitA+Maneuver,n,NA,201906,WP,0.07628808333333333,2019-07-15T01:00:58Z,2019-07-15T01:00:58Z,11,2019-07-15,Monday
805568538.190716004652_sel03_S3.wav,190716004652,S3,116.1569687,112,105.8799166,1,1,20,0,55,14,0,42,1,0.7971014492753623,0,0.8426966292134831,2019-07-16,3,Spectrogram 1,1,24067.288103933,24684.58600551,27.4,2714.9,2019-07-16,13:57:58,14:08:16,617.2979,TransitA+Maneuver,n,NA,201906,WP,0.1714716388888889,2019-07-16T03:57:58Z,2019-07-16T03:57:58Z,13,2019-07-16,Tuesday
805568538.190717004652_sel01_S1.wav,190717004652,S1,129.3225685,55,125.7543997,1,1,3,0,19,0,28,0,1,1,1,1,2019-07-17,1,Spectrogram 1,1,17604.537635229,17819.74235838,19.3,9942,2019-07-17,10:10:16,10:13:51,215.2047,TransitA+Maneuver,n,NA,201906,WP,0.05977908333333334,2019-07-17T00:10:16Z,2019-07-17T00:10:16Z,10,2019-07-17,Wednesday
