Filename,Date,Selection,RMS,PeakFreq,PeakLev,Verified,used,ins_sm,out_sm,ins_med,out_med,ins_lg,out_lg,pins_sm,pins_med,pins_lg,pins_ovrll,begin_file_date,seln_num,View,Channel,Begin_Time,End_Time,Low_Freq,High_Freq,Begin_Date,Begin_Clock,End_Clock,Delta_Time_s,Behavior,Partial,Notes,Dep,Site_ID,DeltaHours,Hr_time,Hr_local,Begin_Hour_loc,Begin_Date_loc,Weekday
805568538.190102000353_sel01_S9.wav,190102000000,S9,116.7770895,179,106.5108866,1,1,20,0,56,11,0,45,1,0.835820895522388,0,0.8735632183908046,2019-01-02,9,Spectrogram 1,1,23403.534374512,24067.919288091,38.2,5372.8,2019-01-02,13:03:56,13:15:00,664.3849,TransitA+Maneuver,y,NA,201812,WP,0.18455136111111112,2019-01-02T02:03:56Z,2019-01-02T02:03:56Z,13,2019-01-02,Wednesday
805568538.190106000353_sel01_S7.wav,190106000000,S7,119.7120546,127,106.6069884,1,1,20,0,56,11,0,45,1,0.835820895522388,0,0.8735632183908046,2019-01-06,7,Spectrogram 1,1,20074.985497778,20517.682511893,19.1,6271.5,2019-01-06,11:08:27,11:15:50,442.697,TransitA+Maneuver,n,NA,201812,WP,0.1229713888888889,2019-01-06T00:08:27Z,2019-01-06T00:08:27Z,11,2019-01-06,Sunday
805568538.190108000353_sel02_S17.wav,190108000000,S17,120.9193314,78,113.8227271,1,1,9,0,47,0,20,24,1,1,0.45454545454545453,1,2019-01-08,17,Spectrogram 1,1,28116.116995205,28155.323752696,0,3594.6,2019-01-08,15:22:28,15:23:07,39.2068,TransitA+Maneuver,n,NA,201812,WP,0.010890777777777779,2019-01-08T04:22:28Z,2019-01-08T04:22:28Z,15,2019-01-08,Tuesday
805568538.190108000353_sel03_S19.wav,190108000000,S19,120.7560724,49,109.1149977,1,1,15,0,60,0,1,47,1,1,0.020833333333333332,1,2019-01-08,19,Spectrogram 1,1,28813.10779722,28929.67475382,0,3422.6,2019-01-08,16:04:05,16:06:01,116.567,TransitA+Maneuver,unk,NA,201812,WP,0.03237972222222222,2019-01-08T05:04:05Z,2019-01-08T05:04:05Z,16,2019-01-08,Tuesday
805568538.190113000353_sel01_S11.wav,190113000000,S11,121.5493063,53,114.3997601,1,1,8,0,46,0,22,21,1,1,0.5116279069767442,1,2019-01-13,11,Spectrogram 1,1,21603.536285205,23229.271004958,19.1,3231.4,2019-01-13,12:03:55,12:31:01,1625.7347,TransitA+Maneuver,y,NA,201812,WP,0.4515929722222222,2019-01-13T01:03:55Z,2019-01-13T01:03:55Z,12,2019-01-13,Sunday
805568538.190114000353_sel02_S4.wav,190114000000,S4,121.0314807,69,114.7700647,1,1,8,0,45,0,23,19,1,1,0.5476190476190477,1,2019-01-14,4,Spectrogram 1,1,14960.527951845,15620.699601932,57.4,5564.1,2019-01-14,08:13:13,08:24:13,660.1717,TransitA+Maneuver,n,NA,201812,WP,0.18338102777777776,2019-01-13T21:13:13Z,2019-01-13T21:13:13Z,8,2019-01-14,Monday
805568538.181227000353_sel01_S6.wav,181227000000,S6,116.7250428,129,105.3114118,1,1,21,0,54,17,0,39,1,0.7605633802816901,0,0.8152173913043478,2018-12-27,6,Spectrogram 1,1,16203.107071968,16752.644495218,66.922,8368.4,2018-12-27,09:03:55,09:13:05,549.5374,TransitA,y,NA,201812,WP,0.1526492777777778,2018-12-26T22:03:55Z,2018-12-26T22:03:55Z,9,2018-12-27,Thursday
805568538.190113000353_sel01_S5.wav,190113000000,S5,120.9675651,191,109.0786373,1,1,15,0,61,0,0,48,1,1,0,1,2019-01-13,5,Spectrogram 1,1,14403.103281656,14748.754774599,38.2,2715.1,2019-01-13,08:03:55,08:09:41,345.6515,TransitA,y,NA,201812,WP,0.09601430555555555,2019-01-12T21:03:55Z,2019-01-12T21:03:55Z,8,2019-01-13,Sunday
805568538.181226000353_sel01_S2.wav,181226000000,S2,125.0214362,78,118.5719184,1,1,5,0,35,0,36,2,1,1,0.9473684210526315,1,2018-12-26,2,Spectrogram 1,1,14744.867237555,15673.752853042,37.181,5605.3,2018-12-26,08:09:37,08:25:06,928.8856,CPA+Maneuver,n,NA,201812,WP,0.25802377777777774,2018-12-25T21:09:37Z,2018-12-25T21:09:37Z,8,2018-12-26,Wednesday
805568538.181227000353_sel01_S9.wav,181227000000,S9,117.2145059,95,108.3358575,1,1,16,0,60,3,0,49,1,0.9523809523809523,0,0.9620253164556962,2018-12-27,9,Spectrogram 1,1,21898.305180605,23400.05308573,176.864,8105.3,2018-12-27,12:08:50,12:33:52,1501.7479,CPA+Maneuver,y,NA,201812,WP,0.41715219444444446,2018-12-27T01:08:50Z,2018-12-27T01:08:50Z,12,2018-12-27,Thursday
