Filename,Date,Selection,RMS,PeakFreq,PeakLev,Verified,used,ins_sm,out_sm,ins_med,out_med,ins_lg,out_lg,pins_sm,pins_med,pins_lg,pins_ovrll,begin_file_date,seln_num,View,Channel,Begin_Time,End_Time,Low_Freq,High_Freq,Begin_Date,Begin_Clock,End_Clock,Delta_Time_s,Behavior,Partial,Notes,Dep,Site_ID,DeltaHours,Hr_time,Hr_local,Begin_Hour_loc,Begin_Date_loc,Weekday
805830683.181221005940_sel01_S1.wav,181221000000,S1,112.4811899,195,84.82719616,1,1,62,19,0,89,0,0,0.7654320987654321,0,NA,0.36470588235294116,2018-12-21,1,Spectrogram 1,1,24605.321190467,25199.882954486,153,1797.3,2018-12-21,14:19:44,14:29:39,594.5618,TransitB,unk,NA,201812,EP,0.16515605555555554,2018-12-21T03:19:44Z,2018-12-21T03:19:44Z,14,2018-12-21,Friday
805830683.181226005940_sel03_S1.wav,181226000000,S1,113.8877956,2165,85.91247074,1,1,64,14,0,94,0,0,0.8205128205128205,0,NA,0.37209302325581395,2018-12-26,1,Spectrogram 1,1,9392.933661709,9408.382294511,1873.8,2390.1,2018-12-26,06:06:12,06:06:28,15.4486,TransitB,n,NA,201812,EP,0.004291277777777778,2018-12-25T19:06:12Z,2018-12-25T19:06:12Z,6,2018-12-26,Wednesday
805830683.181226005940_sel08_S3.wav,181226000000,S3,112.696667,2166,84.85629182,1,1,62,19,0,89,0,0,0.7654320987654321,0,NA,0.36470588235294116,2018-12-26,3,Spectrogram 1,1,10504.34588799,10749.136511433,1950.3,2332.7,2018-12-26,06:24:44,06:28:48,244.7906,TransitB,unk,NA,201812,EP,0.0679973888888889,2018-12-25T19:24:44Z,2018-12-25T19:24:44Z,6,2018-12-26,Wednesday
805830683.190107005940_sel05_S8.wav,190107000000,S8,111.8367197,179,85.35894089,1,1,63,16,0,92,0,0,0.7974683544303798,0,NA,0.3684210526315789,2019-01-07,8,Spectrogram 1,1,21976.434051596,22227.111567851,57.4,2906.3,2019-01-07,13:05:55,13:10:06,250.6775,TransitB,n,NA,201812,EP,0.06963263888888889,2019-01-07T02:05:55Z,2019-01-07T02:05:55Z,13,2019-01-07,Monday
805830683.190111005940_sel06_S3.wav,190111000000,S3,112.468482,209,86.9512013,1,1,65,9,0,99,0,0,0.8783783783783784,0,NA,0.37572254335260113,2019-01-11,3,Spectrogram 1,1,11214.058338928,12542.477060793,57.4,2543,2019-01-11,07:06:33,07:28:42,1328.4187,TransitB,y,NA,201812,EP,0.3690051944444444,2019-01-10T20:06:33Z,2019-01-10T20:06:33Z,7,2019-01-11,Friday
805830683.190114005940_sel09_S11.wav,190114000000,S11,112.0476913,270,85.61852307,1,1,63,15,0,93,0,0,0.8076923076923077,0,NA,0.3684210526315789,2019-01-14,11,Spectrogram 1,1,19895.03335223,19996.760277281,0,2753.3,2019-01-14,12:01:14,12:02:56,101.7269,TransitB,unk,NA,201812,EP,0.028257472222222222,2019-01-14T01:01:14Z,2019-01-14T01:01:14Z,12,2019-01-14,Monday
805830683.190115005940_sel13_S11.wav,190115000000,S11,111.1453008,321,91.51641285,1,1,59,0,11,89,0,19,1,0.11,0,0.44025157232704404,2019-01-15,11,Spectrogram 1,1,17787.277,17923.529,19.1,1988.5,2019-01-15,10:26:06,10:28:23,136.252,TransitB,unk,NA,201812,EP,0.03784777777777778,2019-01-14T23:26:06Z,2019-01-14T23:26:06Z,10,2019-01-15,Tuesday
805830683.190115005940_sel04_S4.wav,190115000000,S4,113.0109705,286,90.29392907,1,1,63,0,6,96,0,12,1,0.058823529411764705,0,0.41818181818181815,2019-01-15,4,Spectrogram 1,1,13039.35,13150.908,172.1,4206.5,2019-01-15,08:06:59,08:08:50,111.558,TransitB,n,NA,201812,EP,0.030988333333333336,2019-01-14T21:06:59Z,2019-01-14T21:06:59Z,8,2019-01-15,Tuesday
805830683.181222005940_sel02_S1.wav,181222000000,S1,112.8352819,1144,93.2322532,1,1,54,0,17,79,0,29,1,0.17708333333333334,0,0.47333333333333333,2018-12-22,1,Spectrogram 1,1,12748.236658011,13162.775016187,0,6271.5,2018-12-22,08:02:07,08:09:02,414.5384,TransitA+Maneuver,unk,NA,201812,EP,0.11514955555555556,2018-12-21T21:02:07Z,2018-12-21T21:02:07Z,8,2018-12-22,Saturday
805830683.181227005940_sel01_S1.wav,181227000000,S1,112.9995578,69,98.43544792,1,1,38,0,36,51,0,56,1,0.41379310344827586,0,0.592,2018-12-27,1,Spectrogram 1,1,9719.859539134,10222.127417615,0,8107.1,2018-12-27,06:11:39,06:20:01,502.2679,TransitA+Maneuver,y,NA,201812,EP,0.13951886111111111,2018-12-26T19:11:39Z,2018-12-26T19:11:39Z,6,2018-12-27,Thursday
805830683.181227005940_sel03_S6.wav,181227000000,S6,111.1087153,130,95.96039295,1,1,46,0,27,64,0,44,1,0.2967032967032967,0,0.5328467153284672,2018-12-27,6,Spectrogram 1,1,14674.704798399,15058.392708076,0,7208.4,2018-12-27,09:04:14,09:10:38,383.6879,TransitA+Maneuver,n,NA,201812,EP,0.10657997222222222,2018-12-26T22:04:14Z,2018-12-26T22:04:14Z,9,2018-12-27,Thursday
805830683.181227005940_sel05_S7.wav,181227000000,S7,111.3540976,209,88.41522691,1,1,67,3,0,104,0,1,0.9571428571428572,0,0,0.3850574712643678,2018-12-27,7,Spectrogram 1,1,15813.386202278,16194.148224317,95.6,5086,2018-12-27,09:23:13,09:29:33,380.762,TransitA+Maneuver,unk,NA,201812,EP,0.10576722222222222,2018-12-26T22:23:13Z,2018-12-26T22:23:13Z,9,2018-12-27,Thursday
805830683.181228005940_sel02_S2.wav,181228000000,S2,119.9024793,636,95.96010344,1,1,46,0,27,64,0,44,1,0.2967032967032967,0,0.5328467153284672,2018-12-28,2,Spectrogram 1,1,8017.445229935,8158.911403419,47.801,5009.6,2018-12-28,05:13:17,05:15:38,141.4662,TransitA+Maneuver,n,NA,201812,EP,0.03929616666666666,2018-12-27T18:13:17Z,2018-12-27T18:13:17Z,5,2018-12-28,Friday
805830683.181231005940_sel01_S3.wav,181231000000,S3,112.2569556,1133,89.50313453,1,1,66,0,2,100,0,8,1,0.0196078431372549,0,0.40476190476190477,2018-12-31,3,Spectrogram 1,1,11305.80232591,11579.430351417,0,9082.2,2018-12-31,07:08:05,07:12:39,273.628,TransitA+Maneuver,n,NA,201812,EP,0.07600777777777777,2018-12-30T20:08:05Z,2018-12-30T20:08:05Z,7,2018-12-31,Monday
805830683.190103005940_sel01_S2.wav,190103000000,S2,115.812922,132,92.16065742,1,1,57,0,13,85,0,23,1,0.1326530612244898,0,0.45161290322580644,2019-01-03,2,Spectrogram 1,1,7712.968511297,8103.721697334,81.262,7514.3,2019-01-03,05:08:12,05:14:43,390.7532,TransitA+Maneuver,n,reocurring,201812,EP,0.10854255555555556,2019-01-02T18:08:12Z,2019-01-02T18:08:12Z,5,2019-01-03,Thursday
805830683.190103005940_sel02_S6.wav,190103000000,S6,113.2703184,89,100.3393182,1,1,33,0,41,41,0,55,1,0.5,0,0.6434782608695652,2019-01-03,6,Spectrogram 1,1,14403.51095916,15495.300282767,0,5151.199,2019-01-03,08:59:43,09:17:54,1091.7893,TransitA+Maneuver,y,NA,201812,EP,0.3032748055555555,2019-01-02T21:59:43Z,2019-01-02T21:59:43Z,8,2019-01-03,Thursday
805830683.190104005940_sel01_S2.wav,190104000000,S2,113.8491374,109,89.02389384,1,1,67,0,0,103,0,5,1,0,0,0.3941176470588235,2019-01-04,2,Spectrogram 1,1,19027.381005811,19301.044208875,0,9257.1,2019-01-04,11:16:46,11:21:20,273.6632,TransitA+Maneuver,n,NA,201812,EP,0.07601755555555556,2019-01-04T00:16:46Z,2019-01-04T00:16:46Z,11,2019-01-04,Friday
805830683.190106005940_sel01_S4.wav,190106000000,S4,115.6900985,538,94.96529777,1,1,48,0,24,70,0,38,1,0.2553191489361702,0,0.5070422535211268,2019-01-06,4,Spectrogram 1,1,16937.929769519,17899.560452143,47.801,8393.9,2019-01-06,10:11:57,10:27:59,961.6307,TransitA+Maneuver,n,NA,201812,EP,0.2671196388888889,2019-01-05T23:11:57Z,2019-01-05T23:11:57Z,10,2019-01-06,Sunday
805830683.190106005940_sel02_S5.wav,190106000000,S5,112.1870026,134,89.50337019,1,1,66,0,2,100,0,8,1,0.0196078431372549,0,0.40476190476190477,2019-01-06,5,Spectrogram 1,1,18564.530541206,19007.227555321,0,7284.9,2019-01-06,11:09:04,11:16:26,442.697,TransitA+Maneuver,n,NA,201812,EP,0.1229713888888889,2019-01-06T00:09:04Z,2019-01-06T00:09:04Z,11,2019-01-06,Sunday
805830683.190107005940_sel01_S1.wav,190107000000,S1,113.4040328,312,88.51743691,1,1,67,2,0,104,0,2,0.9710144927536232,0,0,0.3872832369942196,2019-01-07,1,Spectrogram 1,1,14403.186124761,14959.687620571,95.6,2218,2019-01-07,08:59:42,09:08:59,556.5015,TransitA+Maneuver,y,NA,201812,EP,0.15458375,2019-01-06T21:59:42Z,2019-01-06T21:59:42Z,8,2019-01-07,Monday
805830683.190107005940_sel02_S4.wav,190107000000,S4,112.0306336,261,96.48729499,1,1,44,0,29,61,0,47,1,0.32222222222222224,0,0.5447761194029851,2019-01-07,4,Spectrogram 1,1,19302.275413511,19711.125860411,14.34,3537.3,2019-01-07,11:21:21,11:28:10,408.8504,TransitA+Maneuver,n,NA,201812,EP,0.11356955555555555,2019-01-07T00:21:21Z,2019-01-07T00:21:21Z,11,2019-01-07,Monday
805830683.190108005940_sel02_S13.wav,190108000000,S13,112.3320152,124,92.84462204,1,1,55,0,16,81,0,27,1,0.16494845360824742,0,0.46710526315789475,2019-01-08,13,Spectrogram 1,1,25734.850382816,26337.955717274,133.8,7590.822,2019-01-08,15:08:34,15:18:37,603.1053,TransitA+Maneuver,n,NA,201812,EP,0.16752925000000002,2019-01-08T04:08:34Z,2019-01-08T04:08:34Z,15,2019-01-08,Tuesday
